id,size,name,mod_class,department,dept_id,x,y,fixed
2120,86.0,"Mann-Wrobel, Monica C.",10,Psychiatry & Behavioral Sciences,55,-611.64,399.03,TRUE
2121,42.9,"Manos, Paul S.",2,Biology,7,299.18,-1754.87,TRUE
2122,40.0,"Ota, David Masao",1,Surgery,68,286.52,-1063.61,TRUE
2123,43.1,"Marcus, Jeffrey Robert",6,Surgery,68,1403.86,2639.79,TRUE
2124,42.3,"Rubin, Geoffrey D",1,Radiology,58,-401.90,2556.64,TRUE
2125,41.9,"Marshall Turman, Eboni",9,Divinity School,20,-9216.14,-2336.73,TRUE
2126,42.5,"Marshall, David Evelyn",5,Divinity School,20,-2083.22,-1881.88,TRUE
2127,56.7,"Martinez, Salutario",4,Radiology,58,-3068.88,-2823.77,TRUE
2128,42.1,"Maselko, Joanna Asia",6,Psychiatry & Behavioral Sciences,55,607.38,1863.25,TRUE
2129,40.8,"Mason, Robert M.",5,Surgery,68,-1567.95,-913.32,TRUE
2130,42.3,"Massey, Edward Wayne",10,Neurology,43,66.15,-286.19,TRUE
2131,40.6,"Matchar, David Bruce",0,Medicine,39,139.19,2125.13,TRUE
2132,43.1,"Mathey-Prevot, Bernard",2,Pharmacology & Cancer Biology,49,-145.22,-2155.74,TRUE
2133,42.9,"Matory, James Lorand",9,Cultural Anthropology,16,-6536.32,911.01,TRUE
2134,40.8,"Maurel, Arnaud Pierre",12,Economics,24,-3116.11,812.69,TRUE
2135,50.2,"Mayer, Frederick W.",4,Sanford School of Public Policy,61,-2524.05,-2690.39,TRUE
2136,40.0,"Venkatachalam, Mohan",11,Fuqua School of Business,30,-2106.59,987.83,TRUE
2137,43.1,"Maziarz, Eileen",5,Medicine,39,-185.53,-823.84,TRUE
2138,50.2,"Mazuka, Reiko",6,Psychology and Neuroscience,56,829.03,1630.36,TRUE
2139,40.4,"Mazumdar, Sucheta",9,History,32,-8325.96,-742.88,TRUE
2140,41.5,"McCarthy, Jeanette Just",5,Community and Family Medicine,14,-1738.64,-1353.25,TRUE
2141,40.8,"McClay Jr., David R.",6,Biology,7,2007.02,1617.22,TRUE
2142,42.7,"McCusker, John Henry",2,Molecular Genetics and Microbiology,40,199.03,-1702.04,TRUE
2143,41.5,"McDevitt, Ryan Carty",12,Fuqua School of Business,30,-3136.92,493.52,TRUE
2144,42.5,"Norris, John David",5,Pharmacology & Cancer Biology,49,412.63,-1228.23,TRUE
2145,46.7,"McGlynn, Brian",6,Earth and Ocean Sciences,23,2347.95,3099.50,TRUE
2146,40.6,"McGoff, Kevin Alexander",9,Mathematics,36,-9239.39,-1911.20,TRUE
2147,41.9,"McGuinness, Gail Ann",10,Pediatrics,48,-410.18,873.98,TRUE
2148,40.0,"St. Geme III, Joseph William",2,Pediatrics,48,1481.81,-485.10,TRUE
2149,41.5,"Stockman III, James Anthony",10,Pediatrics,48,-696.41,237.33,TRUE
2150,40.0,"McIntosh, Thomas James",12,Cell Biology,10,1073.76,-1326.45,TRUE
2151,47.1,"McLean, Heather Seabury",4,Pediatrics,48,-2863.41,-2959.26,TRUE
2152,40.2,"Pan, Enhui",4,Neurology,43,-2610.91,-3260.65,TRUE
2153,41.5,"McWilliam, Neil Finlay",9,Art,3,-9267.67,-2572.42,TRUE
2154,51.1,"Meade, Kristin",5,Medicine,39,-1336.95,-1335.09,TRUE
2155,63.6,"Medina, Miguel A.",5,Civil and Environmental Engineering,12,-854.05,-1535.18,TRUE
2156,44.0,"Mehen, Thomas C.",10,Physics,51,-117.74,311.05,TRUE
2157,54.4,"Springer, Roxanne P.",4,Physics,51,-3826.40,-3896.52,TRUE
2158,40.6,"Mela, Carl Frederick",11,Fuqua School of Business,30,-894.22,-2138.92,TRUE
2159,42.3,"Meliones, Jon Nicolaos",4,Pediatrics,48,-5005.35,-4899.24,TRUE
2160,40.4,"Merli, M. Giovanna",10,Sanford School of Public Policy,61,-113.62,835.44,TRUE
2161,42.9,"Morgan, S. Philip",5,Sociology,66,-922.48,-170.66,TRUE
2162,40.8,"Moody, James",5,Sociology,66,-715.48,-322.60,TRUE
2163,41.7,"Merwin, Elizabeth",10,School of Nursing,63,-404.12,990.79,TRUE
2164,42.3,"Metjian, Ara Dickran",10,Medicine,39,-26.40,476.64,TRUE
2165,54.4,"Metjian, Hilda Morillas",1,Medicine,39,583.23,-189.60,TRUE
2166,40.2,"Meyer, William Steven",4,Psychiatry & Behavioral Sciences,55,-2979.45,-3116.73,TRUE
2167,43.3,"Mignolo, Walter",9,Literature,34,-6021.30,847.21,TRUE
2168,43.1,"Mikkelsen, Maiken",5,Electrical and Computer Engineering,26,-243.31,-719.87,TRUE
2169,40.8,"Miller, Ezra",11,Mathematics,36,-735.15,-2304.45,TRUE
2170,42.7,"Mirovitskaya, Natalia S.",9,Sanford School of Public Policy,61,-5406.62,1088.97,TRUE
2171,42.9,"Misra, Uma Kant",2,Pathology,47,2308.02,-2414.36,TRUE
2172,42.7,"Mitchell, Thomas Greenfield",5,Molecular Genetics and Microbiology,40,-569.14,-921.21,TRUE
2173,41.9,"Rausher, Mark D.",2,Biology,7,2968.96,1175.09,TRUE
2174,40.0,"Mohanan, Manoj",9,Sanford School of Public Policy,61,-3901.38,859.96,TRUE
2175,48.6,"Nowicki, Stephen",6,Biology,7,2551.88,1652.59,TRUE
2176,81.6,"Moosa, Ebrahim E.I.",10,Religious Studies,59,-423.11,280.92,TRUE
2177,40.0,"Moreton, Patrick Shamus",11,Fuqua School of Business,30,-1969.64,-2654.86,TRUE
2178,41.0,"Seigler, Hilliard Foster",5,Surgery,68,-769.98,-1271.68,TRUE
2179,41.7,"Moskovitz, Cary",12,Thompson Writing Program,70,-632.86,-1657.33,TRUE
2180,41.9,"Valiga, Theresa Mary",12,School of Nursing,63,-406.17,-1556.10,TRUE
2181,40.6,"Wood, Kathryn Alice",12,School of Nursing,63,-1228.97,186.40,TRUE
2182,41.5,"Mottahedeh, Negar",4,Literature,34,-5367.14,-5046.05,TRUE
2183,65.1,"MUASHER, LISA COATES",5,Obstetrics and Gynecology,44,-2546.16,-2274.76,TRUE
2184,48.6,"Muasher, Suheil Jamil",6,Obstetrics and Gynecology,44,1419.01,2766.75,TRUE
2185,50.9,"Raburn, Douglas Joe",10,Obstetrics and Gynecology,44,-144.19,429.09,TRUE
2186,49.4,"Mukhin, Alexey Gennadyevich",6,Psychiatry & Behavioral Sciences,55,180.85,2637.74,TRUE
2187,40.6,"Munger, Michael C.",4,Political Science,52,-6195.95,-4403.72,TRUE
2188,41.3,"Munne, Joan",9,Romance Studies,60,-9422.72,-2597.79,TRUE
2189,46.9,"Murdoch, David Martin",2,Medicine,39,1441.46,-1247.03,TRUE
2190,41.7,"Murphy, Thomas Miles",10,Pediatrics,48,258.94,-51.04,TRUE
2191,40.0,"Murray, Allen Bradshaw",11,Earth and Ocean Sciences,23,-1549.56,1222.22,TRUE
2192,40.8,"Murray, Maureen Elizabeth",5,Psychiatry & Behavioral Sciences,55,-1851.64,-1310.80,TRUE
2193,40.2,"Musalem, Andres",11,Fuqua School of Business,30,-1605.34,-2454.28,TRUE
2194,40.8,"Musser, Robert Clayton",5,Medicine,39,-2081.34,-1075.15,TRUE
2195,42.7,"Nadler, J. Victor",10,Pharmacology & Cancer Biology,49,54.14,-75.18,TRUE
2196,40.6,"Neal, Katherine Nicole",5,Medicine,39,-1809.11,-2327.59,TRUE
2197,40.4,"Neander, Karen",9,Philosophy,50,-9251.99,-2020.77,TRUE
2198,42.5,"O'Meara, Wendy P",1,Medicine,39,470.28,-204.83,TRUE
2199,41.3,"Nevidjon, Brenda Marion",10,School of Nursing,63,-903.95,291.63,TRUE
2200,41.7,"Pizer, Billy",10,Sanford School of Public Policy,61,-625.67,61.31,TRUE
2201,41.2,"Summers, Scott Andrew",2,Medicine,39,2205.55,-1965.42,TRUE
2202,40.8,"Ng, Lenhard Lee",10,Mathematics,36,-259.24,1032.90,TRUE
2203,42.1,"Nijhout, H. Frederik",2,Biology,7,3091.32,480.86,TRUE
2204,41.9,"Nolen, James H.",6,Mathematics,36,1434.97,1401.13,TRUE
2205,41.3,"Noonan, Devon",6,School of Nursing,63,201.00,1930.22,TRUE
2206,43.8,"Noor, Juliet",5,Biology,7,-2075.87,-2337.21,TRUE
2207,41.7,"Noor, Mohamed A. F.",2,Biology,7,2744.94,-3.69,TRUE
2208,47.9,"Norberg, Jakob",5,Germanic Languages,31,-1614.69,-2105.33,TRUE
2209,40.8,"Norton II, John Norman",11,Pathology,47,-878.46,-2644.46,TRUE
2210,40.0,"O'berski, Jay",9,Theater Studies,69,-9070.57,-1711.22,TRUE
2211,43.1,"Olson, Mark",9,Art,3,-6433.91,851.15,TRUE
2212,42.7,"Olson, Ronald Paul",4,Community and Family Medicine,14,-4817.69,-4831.38,TRUE
2213,43.6,"Park, Chan Woo",6,Surgery,68,946.67,1189.11,TRUE
2214,41.7,"O'Neill, Lynn Bunch",5,Medicine,39,-1627.62,-207.63,TRUE
2215,45.2,"Ong, Sin Tiong",2,Medicine,39,1226.69,-2179.35,TRUE
2216,40.0,"Onken, Jane Elizabeth",5,Medicine,39,-1915.96,-2329.73,TRUE
2217,41.0,"Onwuemene, Oluwatoyosi Adefunke",5,Medicine,39,-1976.10,-1111.50,TRUE
2218,41.2,"O'Rand, Angela M.",5,Sociology,66,-1028.45,-196.25,TRUE
2219,45.0,"Orbach, Michael K.",10,Marine Science and Conservation,35,434.74,704.75,TRUE
2220,40.2,"Paat, John Joseph",8,Medicine,39,-2774.17,-1652.80,TRUE
2221,44.2,"Reynolds, John Michael",1,Medicine,39,1150.52,-933.66,TRUE
2222,40.4,"Pan, Wei",12,School of Nursing,63,-2394.45,1438.68,TRUE
2223,40.2,"Pan, William Kuang-Yao",2,Environmental Sciences and Policy,28,856.83,-76.73,TRUE
2224,41.3,"Panigrahi, Debmalya",6,Computer Science,15,1295.35,1749.79,TRUE
2225,41.5,"Paredes, Liliana",9,Romance Studies,60,-9147.67,-2542.28,TRUE
2226,42.1,"Parkerson Jr., George R.",5,Community and Family Medicine,14,-1219.10,-610.33,TRUE
2227,43.6,"Patel, Bhavik Natvar",1,Radiology,58,-767.63,2395.37,TRUE
2228,41.5,"Patierno, Steven",5,Medicine,39,-1281.36,-1230.07,TRUE
2229,40.2,"Patton, Andrew J.",12,Economics,24,-3352.14,823.87,TRUE
2230,40.8,"Sullivan, Daniel Carl",1,Radiology,58,-746.08,1674.77,TRUE
2231,41.2,"Pearson, Jay A.",5,Sanford School of Public Policy,61,-1017.52,-337.32,TRUE
2232,53.2,"Pei, Zhen-Ming",2,Biology,7,2199.60,-1346.42,TRUE
2233,45.9,"Peirce, J. Jeffrey",6,Civil and Environmental Engineering,12,945.35,2830.19,TRUE
2234,41.5,"Pekec, Aleksandar",5,Fuqua School of Business,30,-1157.01,-197.56,TRUE
2235,40.8,"Pena, Loren del Mar",6,Pediatrics,48,1288.77,1161.75,TRUE
2236,41.2,"Peretto, Pietro F.",3,Economics,24,-2513.23,346.60,TRUE
2237,47.5,"Toffaletti, Dena L.",2,Medicine,39,1821.88,6.36,TRUE
2238,42.9,"Perkins, Jennifer Marie",4,Medicine,39,-3520.08,-3724.49,TRUE
2239,41.2,"Perlman, Adam I",10,Medicine,39,-9.58,1468.23,TRUE
2240,40.2,"Perz-Edwards, Robert",12,Cell Biology,10,-81.06,-2392.06,TRUE
2241,40.2,"Reedy, Michael K.",12,Cell Biology,10,-190.78,-2394.36,TRUE
2242,40.2,"Peterson, Cecily Karen",4,Medicine,39,-2835.69,-1970.89,TRUE
2243,41.2,"Robertson, Sue Jinks",2,Molecular Genetics and Microbiology,40,2672.40,-250.10,TRUE
2244,41.9,"Petroski, Henry",10,Civil and Environmental Engineering,12,-280.24,1154.10,TRUE
2245,120.0,"Petters, Arlie O.",10,Mathematics,36,14.79,136.64,TRUE
2246,41.0,"Pfau, Thomas",4,English,27,-5574.08,-5020.57,TRUE
2247,43.5,"Pimm, Stuart L.",2,Environmental Sciences and Policy,28,2621.87,190.85,TRUE
2248,42.7,"Pipkin, Clare Alexandra",5,Dermatology,18,-374.96,-434.16,TRUE
2249,44.8,"Pitts Jr., Monte Bryan",4,History,32,-2315.10,-2399.61,TRUE
2250,42.7,"Sudan, Ranjan",6,Surgery,68,1190.69,1892.56,TRUE
2251,41.0,"Portier-Young, Anathea",9,Divinity School,20,-9136.81,-1820.66,TRUE
2252,41.2,"Poss, Kenneth Daniel",2,Cell Biology,10,2575.72,583.98,TRUE
2253,41.5,"Poulsen, John Randolph",2,Environmental Sciences and Policy,28,2578.03,1488.67,TRUE
2254,41.0,"Powers, David Bryan",5,Surgery,68,-1752.78,-772.05,TRUE
2255,59.2,"Powery, Luke",4,Divinity School,20,-3066.02,-3344.71,TRUE
2256,41.0,"Schomberg, David William",4,Obstetrics and Gynecology,44,-3312.74,-3144.22,TRUE
2257,45.0,"Pryer, Kathleen M.",2,Biology,7,2558.28,-260.59,TRUE
2258,40.4,"Robinson, David T.",11,Fuqua School of Business,30,-3166.05,382.32,TRUE
2259,48.4,"Puri, Puja Kumari",4,Pathology,47,-3760.33,-4087.18,TRUE
2260,40.0,"Purves, Dale",2,Duke Institute for Brain Sciences,22,596.55,-2754.78,TRUE
2261,42.1,"Quilligan, Maureen",4,English,27,-5232.80,-4861.42,TRUE
2262,42.3,"Rabiner, David",10,Psychology and Neuroscience,56,979.48,838.80,TRUE
2263,45.2,"Raghavachari, Sridhar",2,Neurobiology,42,1124.21,631.91,TRUE
2264,40.6,"Raghunathan, Karthik",0,Anesthesiology,2,643.54,-817.83,TRUE
2265,66.7,"Ramaswamy, Sumathi",5,History,32,-2047.52,-2047.76,TRUE
2266,40.2,"Rampini, Adriano A.",11,Fuqua School of Business,30,-2869.20,-780.05,TRUE
2267,40.2,"Viswanathan, S.",11,Fuqua School of Business,30,-3368.99,-18.25,TRUE
2268,41.3,"Ray, Tracy Reece",5,Orthopaedics,46,-1186.85,-1317.29,TRUE
2269,41.0,"Reeves, Galen",6,Electrical and Computer Engineering,26,523.65,2340.38,TRUE
2270,41.5,"Reeves, Martha",4,Sociology,66,-6062.67,-4604.21,TRUE
2271,41.3,"Rego, Marcia",4,Thompson Writing Program,70,-5455.38,-4871.51,TRUE
2272,40.0,"Reif, John H.",12,Computer Science,15,-1086.51,1795.36,TRUE
2273,40.8,"Reinhardt, Richard Lee",2,Immunology,33,995.20,-2213.36,TRUE
2274,42.3,"Reuter Rice, Karin Eve",12,School of Nursing,63,-1725.63,683.25,TRUE
2275,42.3,"Reynolds, James F.",10,Environmental Sciences and Policy,28,1228.34,837.20,TRUE
2276,40.2,"Reynolds, Julie",9,Biology,7,-3903.65,1105.22,TRUE
2277,41.9,"Thompson Jr., Robert J",5,Psychology and Neuroscience,56,-633.43,-254.91,TRUE
2278,42.9,"Ross, Allison Kinder",1,Anesthesiology,2,-69.79,-1003.90,TRUE
2279,41.7,"Riggsbee, Jan",12,Education,25,-621.62,-1778.89,TRUE
2280,41.2,"Wynn, Susan",12,Education,25,-192.84,-1486.97,TRUE
2281,40.2,"Roberts, James W.",12,Economics,24,-2527.48,-218.99,TRUE
2282,40.4,"Robertson, Allison Gilbert",5,Psychiatry & Behavioral Sciences,55,-2604.25,-1957.15,TRUE
2283,40.6,"Robisheaux, Thomas",9,History,32,-8246.08,-3466.53,TRUE
2284,42.5,"Rodger, Susan H.",8,Computer Science,15,-2389.45,933.65,TRUE
2285,44.6,"Roizen, Jennifer Lyn",2,Chemistry,11,2107.18,-1703.51,TRUE
2286,47.5,"Roos, Justus Erasmus",1,Radiology,58,-379.03,2335.21,TRUE
2287,41.5,"Roselle, Laura",9,DeWitt Wallace Center for Media and Democracy,19,-9356.52,-2491.35,TRUE
2288,40.0,"Stiber, Jonathan Andrew",2,Medicine,39,1335.79,-1593.87,TRUE
2289,41.2,"Rosette, Ashleigh Shelby",10,Fuqua School of Business,30,134.09,1611.97,TRUE
2290,41.3,"Ross, Elizabeth Fromm",4,Community and Family Medicine,14,-3479.71,-3588.17,TRUE
2291,43.6,"Roth, Christopher John",1,Radiology,58,-38.25,2006.00,TRUE
2292,42.1,"Roth, Susan",5,Psychology and Neuroscience,56,-2415.19,-1826.38,TRUE
2293,42.9,"Roth, Virginia Louise",2,Biology,7,1196.31,-1677.72,TRUE
2294,42.5,"Smith, Kathleen Kovalevski",2,Biology,7,1842.44,-1999.20,TRUE
2295,40.2,"Rowe, C. Kavin",9,Divinity School,20,-8991.33,-1926.64,TRUE
2296,41.2,"Roy, Christopher P.",4,Chemistry,11,-3654.68,-4026.48,TRUE
2297,40.6,"Rubio-Ramirez, Juan F.",11,Economics,24,-3093.92,295.05,TRUE
2298,41.2,"Ruef, Martin",9,Sociology,66,-9332.99,-2683.01,TRUE
2299,40.8,"Ruppert, Phillip D.",5,Psychiatry & Behavioral Sciences,55,-1997.18,-1763.92,TRUE
2300,46.5,"Rydin-Gray, Sofia",5,Psychiatry & Behavioral Sciences,55,-2214.25,-2314.33,TRUE
2301,40.2,"Ryser, Marc Daniel",9,Mathematics,36,-6027.74,1082.32,TRUE
2302,47.1,"Saban, Daniel Raphael",2,Ophthalmology,45,2129.29,-984.67,TRUE
2303,41.2,"Sadowski, Philipp",5,Economics,24,-1686.37,-854.93,TRUE
2304,41.5,"Sanders, Seth G.",5,Economics,24,-1260.35,-400.10,TRUE
2305,40.0,"Sanford, David H.",9,Philosophy,50,-9257.44,-2764.13,TRUE
2306,41.7,"Sanoff, Scott L",10,Medicine,39,-210.22,98.97,TRUE
2307,43.5,"Schmid, Amy K.",10,Biology,7,948.05,-41.55,TRUE
2308,40.4,"Schmid, Lukas M.",11,Fuqua School of Business,30,-2974.61,-631.27,TRUE
2309,40.0,"Schoen, Chadmark L.",9,Mathematics,36,-9341.74,-2840.58,TRUE
2310,41.0,"Scholberg, Kate",6,Physics,51,1683.25,3061.93,TRUE
2311,41.2,"Walter, Christopher",6,Physics,51,1629.13,2950.81,TRUE
2312,41.7,"Schultz, Thomas Fred",5,Marine Science and Conservation,35,-2195.93,-1916.50,TRUE
2313,41.3,"Schwendimann, Rene",6,School of Nursing,63,-393.95,1897.64,TRUE
2314,105.6,"Scovazzi, Guglielmo",6,Civil and Environmental Engineering,12,1578.61,2273.09,TRUE
2315,42.3,"Seaman, William",9,Art,3,-5529.10,968.50,TRUE
2316,44.4,"Shah, Purnima",4,Dance,17,-3345.95,-3585.76,TRUE
2317,40.8,"Shang, Kevin H.",11,Fuqua School of Business,30,-643.25,-2096.24,TRUE
2318,81.2,"Shapiro - Garza, Elizabeth",5,Environmental Sciences and Policy,28,-1045.77,-524.80,TRUE
2319,40.6,"Sharma, Poonam",1,Medicine,39,1017.69,-1141.56,TRUE
2320,98.3,"Sharp, Jack Kevin",5,Pediatrics,48,-1712.46,-1046.15,TRUE
2321,40.4,"Shaw, A. Jonathan",6,Biology,7,3119.68,1431.96,TRUE
2322,41.9,"Sheets, Charles Z",4,Community and Family Medicine,14,-5558.73,-4699.09,TRUE
2323,47.3,"Shenolikar, Shirish",2,Psychiatry & Behavioral Sciences,55,2327.93,-1938.24,TRUE
2324,46.1,"Sherrier, Robert Henry",4,Radiology,58,-3497.78,-3269.83,TRUE
2325,40.2,"Sherwood, Nina Tang",2,Biology,7,728.80,-989.42,TRUE
2326,41.3,"Sidhu, Kulbir",5,Radiation Oncology,57,-360.22,-969.92,TRUE
2327,72.8,"Siedow, James N.",5,Biology,7,-1718.14,-1963.48,TRUE
2328,44.4,"Siegel, David Aaron",2,Political Science,52,20.14,-1250.76,TRUE
2329,41.2,"Silliman, Brian Reed",2,Marine Science and Conservation,35,2972.63,1286.28,TRUE
2330,41.3,"Silverblatt, Irene",5,Cultural Anthropology,16,-1347.60,-108.30,TRUE
2331,40.0,"Sinnott-Armstrong, Walter",9,Philosophy,50,-6280.32,1113.42,TRUE
2332,41.7,"Sitkin, Sim B.",10,Fuqua School of Business,30,-746.55,639.29,TRUE
2333,43.1,"Smith, Barbara H.",5,Literature,34,-1746.07,-2118.03,TRUE
2334,40.0,"Snyderman, Ralph",5,Medicine,39,-2860.43,-1370.36,TRUE
2335,40.4,"So, Anthony",9,Sanford School of Public Policy,61,-6222.61,968.92,TRUE
2336,44.0,"Sobolewski, Craig Joseph",3,Obstetrics and Gynecology,44,91.09,1363.15,TRUE
2337,41.0,"Somjen, George G.",5,Cell Biology,10,-688.95,-948.40,TRUE
2338,41.3,"Voyvodic, James Turner",6,Radiology,58,594.39,2935.89,TRUE
2339,42.1,"Song, Jing-Sheng",10,Fuqua School of Business,30,483.44,894.10,TRUE
2340,41.9,"Zipkin, Paul H.",10,Fuqua School of Business,30,119.30,346.83,TRUE
2341,40.2,"Sosin, Joshua D.",9,Classical Studies,13,-9120.19,-1930.82,TRUE
2342,43.3,"Spector, Andrew",10,Neurology,43,462.71,472.74,TRUE
2343,40.6,"Stallings, Amy Polen",5,Pediatrics,48,-1586.59,-800.43,TRUE
2344,40.0,"Starmer, Charles F.",4,Biostatistics & Bioinformatics,9,-1967.89,-3543.47,TRUE
2345,41.3,"Steinberg, David Marc",5,Pathology,47,-588.47,-542.35,TRUE
2346,42.1,"Stephens, Kristen R.",9,Education,25,-5566.80,1283.00,TRUE
2347,42.7,"Stern, Mark A.",9,Mathematics,36,-6161.26,1074.30,TRUE
2348,43.3,"Stern, Philip J.",9,History,32,-6601.57,794.35,TRUE
2349,44.4,"Stiff-Roberts, Adrienne",6,Electrical and Computer Engineering,26,2111.70,2360.39,TRUE
2350,42.5,"Stiles, Kristine",9,Art,3,-5756.15,1232.72,TRUE
2351,41.3,"Sullivan, Beth Ann",2,Molecular Genetics and Microbiology,40,2436.04,-1820.78,TRUE
2352,41.2,"Sun, Tai-ping",2,Biology,7,2522.94,-2495.97,TRUE
2353,88.5,"Sun, Xiaobai",10,Computer Science,15,348.28,583.59,TRUE
2354,40.4,"Supko, John Peter",9,Music,41,-8506.00,-1274.18,TRUE
2355,41.2,"Swinney, Robert P",11,Fuqua School of Business,30,-744.54,-2541.57,TRUE
2356,41.2,"Tang, Shenglan",6,Medicine,39,625.78,2318.53,TRUE
2357,42.7,"Tatum, Gregory Howard",1,Pediatrics,48,-307.82,-1104.35,TRUE
2358,40.0,"Yildirim, Huseyin",9,Economics,24,-4538.33,881.20,TRUE
2359,41.2,"Taylor, Steve M",2,Medicine,39,1238.94,485.27,TRUE
2360,40.8,"Teitsworth, Stephen W.",5,Physics,51,-435.36,-713.36,TRUE
2361,43.6,"Tesson Jr., Alan Ray",5,Medicine,39,-95.58,-1261.65,TRUE
2362,53.4,"Thomann, Wayne R.",4,Community and Family Medicine,14,-3359.83,-3827.89,TRUE
2363,41.3,"Thomas, Cathy Wall",0,Anesthesiology,2,-1168.62,1.53,TRUE
2364,40.0,"Thomas, John E.",5,Physics,51,-1481.33,-1006.81,TRUE
2365,53.4,"Thorne, Susan",5,History,32,-2189.57,-1458.50,TRUE
2366,42.5,"Tiryakian, Edward A.",4,Sociology,66,-4120.38,-4017.07,TRUE
2367,44.0,"Toffaletti, John Griffith",10,Pathology,47,-153.81,-0.95,TRUE
2368,41.2,"Toniolo, Gianni",5,Economics,24,-1749.03,-2234.73,TRUE
2369,42.7,"Virshup, David Marc",2,Pediatrics,48,2701.98,-2078.38,TRUE
2370,42.7,"Torgovnick, Marianna",9,English,27,-9138.65,-2156.21,TRUE
2371,42.7,"Trivedi, Kishor S.",6,Electrical and Computer Engineering,26,1467.21,3129.61,TRUE
2372,40.8,"Trotter, Kathryn Jane",5,School of Nursing,63,-1544.70,-528.36,TRUE
2373,40.4,"Tuna, Mustafa Ozgur",9,Slavic and Eurasian Studies,64,-9240.68,-2981.91,TRUE
2374,40.0,"Turner, Elizabeth Louise",0,Biostatistics & Bioinformatics,9,1174.95,97.67,TRUE
2375,41.7,"Ulshen, Martin Howard",4,Pediatrics,48,-3359.13,-3386.06,TRUE
2376,41.2,"Uyenoyama, Marcy K.",2,Biology,7,402.17,-1040.25,TRUE
2377,40.8,"Vaisey, Stephen Bradley",4,Sociology,66,-4507.68,-4529.77,TRUE
2378,40.2,"Vallero, Daniel",9,Pratt School of Engineering,53,-2022.51,1390.49,TRUE
2379,40.8,"Varas Greene, Luis Felipe",11,Fuqua School of Business,30,-2965.90,-130.09,TRUE
2380,40.2,"Vashishtha, Rahul",11,Fuqua School of Business,30,-3018.43,-1815.51,TRUE
2381,40.8,"Velkey, John Matthew",10,Cell Biology,10,620.09,634.64,TRUE
2382,40.4,"Venkatasubramani, Narayanan",5,Pediatrics,48,-1675.08,-1587.21,TRUE
2383,40.2,"Vincent, Jeffrey R.",2,Environmental Sciences and Policy,28,1022.97,231.29,TRUE
2384,71.7,"Virgin, Lawrence N.",6,Mechanical Engineering and Materials Science,37,1883.78,2890.88,TRUE
2385,42.3,"Witelski, Thomas Peter",5,Mathematics,36,-260.82,-584.37,TRUE
2386,42.1,"Vithala, Madhuri Venkata",10,Medicine,39,-21.62,1001.07,TRUE
2387,46.3,"Vogel, Steven",5,Biology,7,-822.56,-1398.07,TRUE
2388,40.8,"Volkan, Pelin Cayirlioglu",4,Biology,7,-2418.78,-3068.89,TRUE
2389,53.6,"Von Ramm, Olaf T.",5,Biomedical Engineering,8,-623.59,-372.05,TRUE
2390,40.6,"Waeber, Jacqueline Rebecca",9,Music,41,-4264.52,-991.10,TRUE
2391,40.2,"Wagner, J. Ross",9,Divinity School,20,-9031.48,-2802.21,TRUE
2392,41.7,"Wall, Christine Elizabeth",6,Evolutionary Anthropology,29,2343.24,2045.78,TRUE
2393,41.0,"Wang, Qiu",2,Chemistry,11,2028.23,-633.27,TRUE
2394,40.8,"Wechsler, Stephanie Burns",5,Pediatrics,48,-45.84,-1118.22,TRUE
2395,41.2,"Wei, Yehua",10,Fuqua School of Business,30,-92.36,1243.49,TRUE
2396,41.7,"Wernegreen, Jennifer Jo",2,Environmental Sciences and Policy,28,2752.35,-908.57,TRUE
2397,41.5,"West, Jennifer L",6,Biomedical Engineering,8,2484.94,1862.36,TRUE
2398,41.0,"Whitener, Stephanie Kay",11,Anesthesiology,2,-1169.83,-2411.15,TRUE
2399,40.4,"Whitt, Irene",5,Medicine,39,-1622.04,-1509.17,TRUE
2400,42.7,"Whorton, Augustus Richard",5,Pharmacology & Cancer Biology,49,106.24,-1425.69,TRUE
2401,41.3,"Widenhoefer, Ross A.",2,Chemistry,11,1826.50,-102.68,TRUE
2402,46.3,"Wigfall, Delbert Raye",5,Pediatrics,48,-2705.62,-2299.01,TRUE
2403,45.0,"Wilbourn, Makeba Parramore",2,Psychology and Neuroscience,56,845.11,-968.38,TRUE
2404,41.5,"Williams, Blythe A.",5,Evolutionary Anthropology,29,-1340.64,-1680.17,TRUE
2405,41.0,"Wilson, Ara",4,Women's Studies,71,-5463.32,-4982.67,TRUE
2406,40.0,"Wilson, John",8,Sociology,66,-2688.00,-1300.21,TRUE
2407,42.1,"Wilson, William G.",2,Biology,7,-1530.38,-2726.96,TRUE
2408,41.2,"Winkler, Robert L.",11,Fuqua School of Business,30,-1068.95,-2629.50,TRUE
2409,40.2,"Wirzba, Norman",9,Divinity School,20,-8947.81,-1709.40,TRUE
2410,42.7,"Wong, David B.",9,Philosophy,50,-5513.64,1135.87,TRUE
2411,43.3,"Wong, Fulton",7,Ophthalmology,45,101.63,587.34,TRUE
2412,40.2,"Wood, Kris Cameron",5,Pharmacology & Cancer Biology,49,-1160.48,-1678.21,TRUE
2413,41.2,"Woodward, Julia Taylor",10,Psychiatry & Behavioral Sciences,55,-601.74,235.30,TRUE
2414,40.6,"Wu, Yuan",10,Biostatistics & Bioinformatics,9,-301.08,-357.03,TRUE
2415,40.2,"Xu, Yi",11,Economics,24,-3276.98,-97.45,TRUE
